DISTRIBUIDORA;ANO;MÊS;DIA;PRODUTO;QUANTIDADE;PREÇO;FATURAMENTO
Distribuidora DF;2021;11;1;PRODUTO B;363;42,6013039485767;15464,2733333333
Distribuidora DF;2021;11;1;PRODUTO C;4078;49,9211345430766;203578,386666667
Distribuidora DF;2021;11;1;PRODUTO D;824;75,2482200647249;62004,5333333333
Distribuidora DF;2021;12;1;PRODUTO A;79;66,8670042194093;5282,49333333333
Distribuidora DF;2021;12;1;PRODUTO B;429;41,7488733488734;17910,2666666667
Distribuidora DF;2021;12;1;PRODUTO C;5008;49,5967185835996;248380,366666667
Distribuidora DF;2021;12;1;PRODUTO D;503;76,3607024519549;38409,4333333333
Distribuidora DF;2022;1;1;PRODUTO A;49;65,1285714285714;3191,3
Distribuidora DF;2022;1;1;PRODUTO B;376;45,7086524822695;17186,4533333333
Distribuidora DF;2022;1;1;PRODUTO C;4148;49,6494117647059;205945,76
Distribuidora DF;2022;1;1;PRODUTO D;656;74,4291361788618;48825,5133333334
Distribuidora DF;2022;2;1;PRODUTO A;90;64,7412244897959;5815,92
Distribuidora DF;2022;2;1;PRODUTO B;237;48,4401969057665;11480,3266666667
Distribuidora DF;2022;2;1;PRODUTO C;2892;52,4310515018368;151645,893333333
Distribuidora DF;2022;2;1;PRODUTO D;542;75,9311825311395;41148,3733333333
Distribuidora DF;2022;3;1;PRODUTO A;83;65,5724748490946;5431,58666666667
Distribuidora DF;2022;3;1;PRODUTO B;346;47,0389978318478;16271,5733333333
Distribuidora DF;2022;3;1;PRODUTO C;4227;51,0703157562673;215855,073333333
Distribuidora DF;2022;3;1;PRODUTO D;1353;46,7460008005173;63260,9733333333
Distribuidora DF;2022;4;1;PRODUTO A;37;66,8574774774775;2473,72666666667
Distribuidora DF;2022;4;1;PRODUTO B;335;47,419184079602;15885,4266666667
Distribuidora DF;2022;4;1;PRODUTO C;3347;52,0662085449656;174265,6
Distribuidora DF;2022;4;1;PRODUTO D;463;78,3388048956084;36270,8666666667
Distribuidora DF;2022;5;1;PRODUTO A;46;66,3291304347826;3051,14
Distribuidora DF;2022;5;1;PRODUTO B;266;47,8607268170426;12730,9533333333
Distribuidora DF;2022;5;1;PRODUTO C;3169;53,019408856632;168018,506666667
Distribuidora DF;2022;5;1;PRODUTO D;833;45,5143177270908;37913,4266666667
Distribuidora DF;2022;6;1;PRODUTO A;6;65,7777777777778;394,666666666667
Distribuidora DF;2022;6;1;PRODUTO B;43;50,6995348837209;2180,08
Distribuidora DF;2022;6;1;PRODUTO C;583;55,0996798170383;32123,1133333333
Distribuidora DF;2022;6;1;PRODUTO D;133;76,488671679198;10172,9933333333
Distribuidora ES;2014;1;1;PRODUTO A;1766;39,9409211023028;70535,6666666667
Distribuidora ES;2014;1;1;PRODUTO B;376;24,6704306379534;9285,33333333333
Distribuidora ES;2014;1;1;PRODUTO C;6452;32,5124354205414;209770,233333333
Distribuidora ES;2014;2;1;PRODUTO A;2849;39,1415701415701;111514,333333333
Distribuidora ES;2014;2;1;PRODUTO B;513;24,1758504641462;12395,16
Distribuidora ES;2014;2;1;PRODUTO C;11079;30,3066762944911;335767,666666667
Distribuidora ES;2014;3;1;PRODUTO A;2377;38,9575094657131;92602
Distribuidora ES;2014;3;1;PRODUTO B;426;24,1753424631041;10294,6666666667
Distribuidora ES;2014;3;1;PRODUTO C;8612;29,0633999071064;250294
Distribuidora ES;2014;4;1;PRODUTO A;1884;40,4994692144374;76301
Distribuidora ES;2014;4;1;PRODUTO B;743;23,3922298284071;17370,68
Distribuidora ES;2014;4;1;PRODUTO C;8196;31,3275174882056;256760,333333333
Distribuidora ES;2014;5;1;PRODUTO A;2969;40,6303124210526;120621,24
Distribuidora ES;2014;5;1;PRODUTO B;772;23,0778056154511;17808,3733333333
Distribuidora ES;2014;5;1;PRODUTO C;6987;31,7065927185354;221530
Distribuidora ES;2014;6;1;PRODUTO A;1690;41,581397641665;70262,1666666667
Distribuidora ES;2014;6;1;PRODUTO B;665;24,6796293539608;16424,2933333333
Distribuidora ES;2014;6;1;PRODUTO C;7064;32,4980553370642;229573,033333333
Distribuidora ES;2014;7;1;PRODUTO A;1897;41,2517200465796;78244,2
Distribuidora ES;2014;7;1;PRODUTO B;647;24,7882087953622;16047,2666666667
Distribuidora ES;2014;7;1;PRODUTO C;7630;32,5878127900977;248631,433333333
Distribuidora ES;2014;8;1;PRODUTO A;1600;41,5456580178709;66452,28
Distribuidora ES;2014;8;1;PRODUTO B;635;24,6956453306647;15689,9666666667
Distribuidora ES;2014;8;1;PRODUTO C;6204;32,6279611825685;202436,106666667
Distribuidora ES;2014;9;1;PRODUTO A;2185;45,1552901249295;98669,9533333333
Distribuidora ES;2014;9;1;PRODUTO B;777;28,8959519198967;22437,7066666667
Distribuidora ES;2014;9;1;PRODUTO C;11275;35,2165434857383;397078,266666667
Distribuidora ES;2014;10;1;PRODUTO A;2401;45,3869295239758;108972,126666667
Distribuidora ES;2014;10;1;PRODUTO B;1646;25,9770563606444;42763,6466666667
Distribuidora ES;2014;10;1;PRODUTO C;7268;35,443624147645;257601,306666667
Distribuidora ES;2014;11;1;PRODUTO A;2426;44,0677437873299;106895,493333333
Distribuidora ES;2014;11;1;PRODUTO B;1339;25,5189418276188;34164,5466666667
Distribuidora ES;2014;11;1;PRODUTO C;6990;35,1247025181997;245517,28
Distribuidora ES;2014;12;1;PRODUTO A;2822;43,9565358920607;124036,186666667
Distribuidora ES;2014;12;1;PRODUTO B;1774;25,9931495122706;46114,0133333333
Distribuidora ES;2014;12;1;PRODUTO C;11695;34,7370364871634;406259,773333334
Distribuidora ES;2015;1;1;PRODUTO A;1803;45,2776112245734;81629,8733333333
Distribuidora ES;2015;1;1;PRODUTO B;1135;27,2723440515058;30967,7466666667
Distribuidora ES;2015;1;1;PRODUTO C;6993;35,663699502857;249390,306666667
Distribuidora ES;2015;2;1;PRODUTO A;1547;45,5469309919541;70457,3066666666
Distribuidora ES;2015;2;1;PRODUTO B;1154;27,7061100715715;31968,2333333333
Distribuidora ES;2015;2;1;PRODUTO C;5721;35,9137093709188;205469,813333333
Distribuidora ES;2015;3;1;PRODUTO A;1645;45,4279918926971;74729,0466666667
Distribuidora ES;2015;3;1;PRODUTO B;1263;27,8422063147105;35165,8666666667
Distribuidora ES;2015;3;1;PRODUTO C;6820;35,6439888325363;243102,4
Distribuidora ES;2015;4;1;PRODUTO A;1933;44,3506795462004;85715,08
Distribuidora ES;2015;4;1;PRODUTO B;1602;26,8966960514768;43098,5933333333
Distribuidora ES;2015;4;1;PRODUTO C;9075;34,4987121507897;313083
Distribuidora ES;2015;5;1;PRODUTO A;1555;43,8910827106753;68256,12
Distribuidora ES;2015;5;1;PRODUTO B;1120;27,4973154761905;30796,9933333333
Distribuidora ES;2015;5;1;PRODUTO C;7155;34,1066828160326;244047,526666667
Distribuidora ES;2015;6;1;PRODUTO A;1356;44,2964539618281;60075,22
Distribuidora ES;2015;6;1;PRODUTO B;857;28,0703928432517;24056,3266666667
Distribuidora ES;2015;6;1;PRODUTO C;4066;34,5536266933343;140492,166666667
Distribuidora ES;2015;7;1;PRODUTO A;2165;45,9046627655591;99368,2933333333
Distribuidora ES;2015;7;1;PRODUTO B;1356;28,1603098487643;38171,3
Distribuidora ES;2015;7;1;PRODUTO C;5185;34,9718389224395;181324,613333333
Distribuidora ES;2015;8;1;PRODUTO A;1898;46,0298891244677;87355,14
Distribuidora ES;2015;8;1;PRODUTO B;1340;28,0855934311319;37625,3333333333
Distribuidora ES;2015;8;1;PRODUTO C;5762;35,1133958115176;202323,386666667
Distribuidora ES;2015;9;1;PRODUTO A;1831;48,9031577036917;89566,1333333333
Distribuidora ES;2015;9;1;PRODUTO B;1297;30,189298380879;39155,52
Distribuidora ES;2015;9;1;PRODUTO C;5350;39,7504283625763;212658,166666667
Distribuidora ES;2015;10;1;PRODUTO A;3115;51,1267177696619;159240,553333333
Distribuidora ES;2015;10;1;PRODUTO B;1893;29,6212032489603;56066,7666666667
Distribuidora ES;2015;10;1;PRODUTO C;9044;39,2368916079327;354871,526666667
Distribuidora ES;2015;11;1;PRODUTO A;1845;52,5143669977238;96908,7
Distribuidora ES;2015;11;1;PRODUTO B;1223;30,5446936619253;37370,16
Distribuidora ES;2015;11;1;PRODUTO C;6033;39,3223980494114;237246,773333333
Distribuidora ES;2015;12;1;PRODUTO A;3505;50,9461919425612;178564,28
Distribuidora ES;2015;12;1;PRODUTO B;2326;29,8543267111267;69439,92
Distribuidora ES;2015;12;1;PRODUTO C;10257;38,3951109807817;393818,653333333
Distribuidora ES;2016;1;1;PRODUTO A;1405;52,9470730544006;74408,2866666667
Distribuidora ES;2016;1;1;PRODUTO B;1239;30,6076056647694;37929,2
Distribuidora ES;2016;1;1;PRODUTO C;3495;41,4982692308542;145019,16
Distribuidora ES;2016;2;1;PRODUTO A;1783;53,7904291955795;95928,5066666667
Distribuidora ES;2016;2;1;PRODUTO B;1522;31,2564515250179;47580,1333333333
Distribuidora ES;2016;2;1;PRODUTO C;5298;42,064026048563;222846,446666667
Distribuidora ES;2016;3;1;PRODUTO A;1460;53,9662036459789;78770,42
Distribuidora ES;2016;3;1;PRODUTO B;1670;30,7267350346895;51309,8066666667
Distribuidora ES;2016;3;1;PRODUTO C;4994;40,8958408836829;204244,053333333
Distribuidora ES;2016;4;1;PRODUTO A;1473;53,6656808279519;79054,02
Distribuidora ES;2016;4;1;PRODUTO B;1643;30,5168069785192;50144,2
Distribuidora ES;2016;4;1;PRODUTO C;5358;40,7046688595716;218110,88
Distribuidora ES;2016;5;1;PRODUTO A;1064;54,0034649122807;57459,6866666667
Distribuidora ES;2016;5;1;PRODUTO B;1424;30,3782537453184;43258,6333333333
Distribuidora ES;2016;5;1;PRODUTO C;4191;40,9388852105052;171590,22
Distribuidora ES;2016;6;1;PRODUTO A;948;54,1812447257384;51363,82
Distribuidora ES;2016;6;1;PRODUTO B;1517;30,130024170512;45707,2466666667
Distribuidora ES;2016;6;1;PRODUTO C;3785;40,1378018494055;151921,58
Distribuidora ES;2016;7;1;PRODUTO A;961;53,3921817551162;51309,8866666667
Distribuidora ES;2016;7;1;PRODUTO B;1337;30,2446272749938;40437,0666666667
Distribuidora ES;2016;7;1;PRODUTO C;3684;40,246728193992;148268,946666667
Distribuidora ES;2016;8;1;PRODUTO A;995;53,3116716917923;53045,1133333333
Distribuidora ES;2016;8;1;PRODUTO B;1570;30,4016900212314;47730,6533333334
Distribuidora ES;2016;8;1;PRODUTO C;4278;40,335494779492;172555,246666667
Distribuidora ES;2016;9;1;PRODUTO A;1135;54,0064787077827;61297,3533333334
Distribuidora ES;2016;9;1;PRODUTO B;1815;30,2631992653811;54927,7066666667
Distribuidora ES;2016;9;1;PRODUTO C;5465;40,0594254345837;218924,76
Distribuidora ES;2016;10;1;PRODUTO A;922;54,2358134490239;50005,42
Distribuidora ES;2016;10;1;PRODUTO B;1713;30,4873788674839;52224,88
Distribuidora ES;2016;10;1;PRODUTO C;5107;40,0990614189674;204785,906666667
Distribuidora ES;2016;11;1;PRODUTO A;911;58,7402122210025;53512,3333333333
Distribuidora ES;2016;11;1;PRODUTO B;1841;32,9325040738729;60628,74
Distribuidora ES;2016;11;1;PRODUTO C;3711;43,73354890865;162295,2
Distribuidora ES;2016;12;1;PRODUTO A;1143;58,8424555263925;67256,9266666667
Distribuidora ES;2016;12;1;PRODUTO B;2224;31,7266756594724;70560,1266666667
Distribuidora ES;2016;12;1;PRODUTO C;6727;41,7252475100342;280685,74
Distribuidora ES;2017;1;1;PRODUTO A;701;58,886305278174;41279,3
Distribuidora ES;2017;1;1;PRODUTO B;1478;31,9024627875507;47151,84
Distribuidora ES;2017;1;1;PRODUTO C;2929;42,5990235575281;124772,54
Distribuidora ES;2017;2;1;PRODUTO A;884;58,5603318250377;51767,3333333333
Distribuidora ES;2017;2;1;PRODUTO B;2111;31,6449392073267;66802,4666666667
Distribuidora ES;2017;2;1;PRODUTO C;3918;41,794442742896;163750,626666667
Distribuidora ES;2017;3;1;PRODUTO A;765;58,8240610021786;45000,4066666667
Distribuidora ES;2017;3;1;PRODUTO B;2072;31,6374806949807;65552,86
Distribuidora ES;2017;3;1;PRODUTO C;3455;42,0061939218524;145131,4
Distribuidora ES;2017;4;1;PRODUTO A;659;58,4080728376328;38490,92
Distribuidora ES;2017;4;1;PRODUTO B;1708;31,5169516003123;53830,9533333333
Distribuidora ES;2017;4;1;PRODUTO C;3628;41,7312385152518;151400,933333333
Distribuidora ES;2017;5;1;PRODUTO A;665;59,0223258145363;39249,8466666667
Distribuidora ES;2017;5;1;PRODUTO B;1792;31,4939248511905;56437,1133333333
Distribuidora ES;2017;5;1;PRODUTO C;2845;41,813122437024;118958,333333333
Distribuidora ES;2017;6;1;PRODUTO A;448;59,0033035714286;26433,48
Distribuidora ES;2017;6;1;PRODUTO B;1575;31,4968973544974;49607,6133333333
Distribuidora ES;2017;6;1;PRODUTO C;2513;41,7551638148296;104930,726666667
Distribuidora ES;2017;7;1;PRODUTO A;518;59,0098584298584;30567,1066666667
Distribuidora ES;2017;7;1;PRODUTO B;1812;31,434646799117;56959,58
Distribuidora ES;2017;7;1;PRODUTO C;3109;41,5022515278224;129030,5
Distribuidora ES;2017;8;1;PRODUTO A;534;61,7007240948814;32948,1866666667
Distribuidora ES;2017;8;1;PRODUTO B;1584;33,95882996633;53790,7866666667
Distribuidora ES;2017;8;1;PRODUTO C;2681;44,4886510008703;119274,073333333
Distribuidora ES;2017;9;1;PRODUTO A;509;62,2550229207597;31687,8066666667
Distribuidora ES;2017;9;1;PRODUTO B;1762;34,9678055240257;61613,2733333333
Distribuidora ES;2017;9;1;PRODUTO C;3153;45,469749444973;143366,12
Distribuidora ES;2017;10;1;PRODUTO A;385;63,2628398268398;24356,1933333333
Distribuidora ES;2017;10;1;PRODUTO B;1622;34,8702260583642;56559,5066666667
Distribuidora ES;2017;10;1;PRODUTO C;2723;45,6244803525523;124235,46
Distribuidora ES;2017;11;1;PRODUTO A;532;61,4817794486216;32708,3066666667
Distribuidora ES;2017;11;1;PRODUTO B;2041;33,9157439163809;69222,0333333334
Distribuidora ES;2017;11;1;PRODUTO C;3947;43,1169462038679;170182,586666667
Distribuidora ES;2017;12;1;PRODUTO A;562;61,1726809015421;34379,0466666667
Distribuidora ES;2017;12;1;PRODUTO B;1855;33,3422425876011;61849,86
Distribuidora ES;2017;12;1;PRODUTO C;3450;42,9930183574879;148325,913333333
Distribuidora ES;2018;1;1;PRODUTO A;402;60,9970812603648;24520,8266666667
Distribuidora ES;2018;1;1;PRODUTO B;1395;33,7181123058542;47036,7666666666
Distribuidora ES;2018;1;1;PRODUTO C;2165;43,6295150115473;94457,9
Distribuidora ES;2018;2;1;PRODUTO A;310;61,6491182795699;19111,2266666667
Distribuidora ES;2018;2;1;PRODUTO B;1443;33,4191545391545;48223,84
Distribuidora ES;2018;2;1;PRODUTO C;2194;43,3797261524003;95176,9266666667
Distribuidora ES;2018;3;1;PRODUTO A;371;60,727115902965;22529,76
Distribuidora ES;2018;3;1;PRODUTO B;1757;33,3638360842345;58620,26
Distribuidora ES;2018;3;1;PRODUTO C;2378;43,0265061929539;102333,166666667
Distribuidora ES;2018;4;1;PRODUTO A;337;59,2273590504451;19959,62
Distribuidora ES;2018;4;1;PRODUTO B;1543;33,1608684381076;51167,22
Distribuidora ES;2018;4;1;PRODUTO C;2427;42,4290117587638;102987,586666667
Distribuidora ES;2018;5;1;PRODUTO A;247;60,5396761133603;14953,3
Distribuidora ES;2018;5;1;PRODUTO B;1162;33,3243889845095;38722,94
Distribuidora ES;2018;5;1;PRODUTO C;2507;41,9690419519979;105209,393333333
Distribuidora ES;2018;6;1;PRODUTO A;321;61,7011007268951;19806,0533333333
Distribuidora ES;2018;6;1;PRODUTO B;1392;33,3104980842912;46368,2133333333
Distribuidora ES;2018;6;1;PRODUTO C;2871;40,3250551491931;115773,233333333
Distribuidora ES;2018;7;1;PRODUTO A;290;61,632091954023;17873,3066666667
Distribuidora ES;2018;7;1;PRODUTO B;1431;32,9853668763103;47202,06
Distribuidora ES;2018;7;1;PRODUTO C;3100;36,2798064620182;112473,446666667
Distribuidora ES;2018;8;1;PRODUTO A;309;60,0124919093851;18543,86
Distribuidora ES;2018;8;1;PRODUTO B;1075;34,6944434108527;37296,5266666667
Distribuidora ES;2018;8;1;PRODUTO C;2565;40,0941422607735;102846,486666667
Distribuidora ES;2018;9;1;PRODUTO A;282;61,5558865248227;17358,76
Distribuidora ES;2018;9;1;PRODUTO B;1245;33,9416064257028;42257,3
Distribuidora ES;2018;9;1;PRODUTO C;2145;45,3733302253302;97325,7933333333
Distribuidora ES;2018;9;1;PRODUTO D;15;80,1688888888889;1202,53333333333
Distribuidora ES;2018;10;1;PRODUTO A;326;60,2013701431493;19625,6466666667
Distribuidora ES;2018;10;1;PRODUTO B;1408;33,708612689394;47461,7266666667
Distribuidora ES;2018;10;1;PRODUTO C;2694;44,8890843850532;120931,193333333
Distribuidora ES;2018;10;1;PRODUTO D;78;72,7664957264957;5675,78666666667
Distribuidora ES;2018;11;1;PRODUTO A;402;58,6015588723051;23557,8266666667
Distribuidora ES;2018;11;1;PRODUTO B;1570;34,1153800424629;53561,1466666667
Distribuidora ES;2018;11;1;PRODUTO C;2648;44,9207603222558;118950,173333333
Distribuidora ES;2018;11;1;PRODUTO D;27;78,5140740740741;2119,88
Distribuidora ES;2018;12;1;PRODUTO A;322;62,6914699792961;20186,6533333333
Distribuidora ES;2018;12;1;PRODUTO B;1481;33,9425928426739;50268,98
Distribuidora ES;2018;12;1;PRODUTO C;3049;44,855075981196;136763,126666667
Distribuidora ES;2018;12;1;PRODUTO D;40;84,6128333333333;3384,51333333333
Distribuidora ES;2019;1;1;PRODUTO A;345;61,9206763285024;21362,6333333333
Distribuidora ES;2019;1;1;PRODUTO B;1539;34,1067099848386;52490,2266666667
Distribuidora ES;2019;1;1;PRODUTO C;2658;45,0611713067469;119772,593333333
Distribuidora ES;2019;1;1;PRODUTO D;80;80,5741666666666;6445,93333333333
Distribuidora ES;2019;2;1;PRODUTO A;381;60,8414775956284;23195,8133333333
Distribuidora ES;2019;2;1;PRODUTO B;1516;33,7114291996482;51106,5266666667
Distribuidora ES;2019;2;1;PRODUTO C;3142;43,8206535115638;137684,493333333
Distribuidora ES;2019;2;1;PRODUTO D;86;76,1147286821705;6545,86666666667
Distribuidora ES;2019;3;1;PRODUTO A;247;63,9022672064777;15783,86
Distribuidora ES;2019;3;1;PRODUTO B;1596;33,7185588972431;53814,82
Distribuidora ES;2019;3;1;PRODUTO C;1927;44,7589413596264;86250,48
Distribuidora ES;2019;3;1;PRODUTO D;40;83,2555;3330,22
Distribuidora ES;2019;4;1;PRODUTO A;246;63,3530623306233;15584,8533333333
Distribuidora ES;2019;4;1;PRODUTO B;1653;33,6049082476306;55548,9133333333
Distribuidora ES;2019;4;1;PRODUTO C;1882;44,6618951470067;84053,6866666667
Distribuidora ES;2019;4;1;PRODUTO D;259;56,6334877734878;14668,0733333333
Distribuidora ES;2019;5;1;PRODUTO A;261;62,0438825031929;16193,4533333333
Distribuidora ES;2019;5;1;PRODUTO B;1730;33,2594566473989;57538,86
Distribuidora ES;2019;5;1;PRODUTO C;2432;43,5589665570175;105935,406666667
Distribuidora ES;2019;5;1;PRODUTO D;135;60,3088395061728;8141,69333333333
Distribuidora ES;2019;6;1;PRODUTO A;222;62,3548048048048;13842,7666666667
Distribuidora ES;2019;6;1;PRODUTO B;1182;32,9947320924986;38999,7733333333
Distribuidora ES;2019;6;1;PRODUTO C;1812;44,3515121412804;80364,94
Distribuidora ES;2019;6;1;PRODUTO D;295;62,1005423728814;18319,66
Distribuidora ES;2019;7;1;PRODUTO A;178;62,4037453183521;11107,8666666667
Distribuidora ES;2019;7;1;PRODUTO B;1483;33,1633086086761;49181,1866666667
Distribuidora ES;2019;7;1;PRODUTO C;1950;44,3906803418803;86561,8266666667
Distribuidora ES;2019;7;1;PRODUTO D;443;57,5762227238525;25506,2666666667
Distribuidora ES;2019;8;1;PRODUTO A;243;58,6310288065844;14247,34
Distribuidora ES;2019;8;1;PRODUTO B;1702;32,6174226400313;55514,8533333333
Distribuidora ES;2019;8;1;PRODUTO C;2091;43,184922684521;90299,6733333333
Distribuidora ES;2019;8;1;PRODUTO D;828;50,3457971014493;41686,32
Distribuidora ES;2019;9;1;PRODUTO A;189;64,1889947089947;12131,72
Distribuidora ES;2019;9;1;PRODUTO B;1166;37,4007890222985;43609,32
Distribuidora ES;2019;9;1;PRODUTO C;1267;46,8419258089976;59348,72
Distribuidora ES;2019;9;1;PRODUTO D;905;52,8131123388582;47795,8666666667
Distribuidora ES;2019;10;1;PRODUTO A;285;65,0103391812866;18527,9466666667
Distribuidora ES;2019;10;1;PRODUTO B;1629;38,2937916922448;62380,5866666667
Distribuidora ES;2019;10;1;PRODUTO C;2178;46,8812641567187;102107,393333333
Distribuidora ES;2019;10;1;PRODUTO D;1159;52,4362266321542;60773,5866666667
Distribuidora ES;2019;11;1;PRODUTO A;198;62,9386531986532;12461,8533333333
Distribuidora ES;2019;11;1;PRODUTO B;1159;39,2031578947368;45436,46
Distribuidora ES;2019;11;1;PRODUTO C;1438;47,837046824293;68789,6733333333
Distribuidora ES;2019;11;1;PRODUTO D;1122;56,4707189542484;63360,1466666667
Distribuidora ES;2019;12;1;PRODUTO A;223;63,004245142003;14049,9466666667
Distribuidora ES;2019;12;1;PRODUTO B;1434;38,8439470013947;55702,22
Distribuidora ES;2019;12;1;PRODUTO C;2025;46,9362074074074;95045,82
Distribuidora ES;2019;12;1;PRODUTO D;936;67,9457478632479;63597,22
Distribuidora ES;2020;1;1;PRODUTO A;176;64,9607954545455;11433,1
Distribuidora ES;2020;1;1;PRODUTO B;1113;39,7388858939802;44229,38
Distribuidora ES;2020;1;1;PRODUTO C;1292;48,3555521155831;62475,3733333333
Distribuidora ES;2020;1;1;PRODUTO D;671;72,6551813214108;48751,6266666667
Distribuidora ES;2020;2;1;PRODUTO A;133;64,4222556390977;8568,16
Distribuidora ES;2020;2;1;PRODUTO B;1108;39,6047954271961;43882,1133333333
Distribuidora ES;2020;2;1;PRODUTO C;1510;48,1437792494481;72697,1066666667
Distribuidora ES;2020;2;1;PRODUTO D;664;71,9337951807229;47764,04
Distribuidora ES;2020;3;1;PRODUTO A;109;64,3543295019157;6998,53333333333
Distribuidora ES;2020;3;1;PRODUTO B;709;39,2702533059066;27840,9733333333
Distribuidora ES;2020;3;1;PRODUTO C;911;47,1934040995608;42977,46
Distribuidora ES;2020;3;1;PRODUTO D;496;72,8426478494624;36129,9533333333
Distribuidora ES;2020;4;1;PRODUTO A;38;64,4419469026549;2427,31333333333
Distribuidora ES;2020;4;1;PRODUTO B;365;40,2905301645338;14692,6133333333
Distribuidora ES;2020;4;1;PRODUTO C;746;47,5647263792719;35491,2133333333
Distribuidora ES;2020;4;1;PRODUTO D;165;72,5595156407669;11984,4133333333
Distribuidora ES;2020;5;1;PRODUTO A;44;60,5258646616541;2683,31333333333
Distribuidora ES;2020;5;1;PRODUTO B;359;40,2961931290622;14466,3333333333
Distribuidora ES;2020;5;1;PRODUTO C;669;47,3539880358923;31664,0333333333
Distribuidora ES;2020;5;1;PRODUTO D;154;71,1540756756757;10969,5866666667
